-13.605,5.428,5.538,10.667,6.058,4.978,4.892,3.141,4.68,2.089,6.343,8.6,4.044,-13.746,1.184,4.954,1.398,5.245,-27.27,5.089,-10.851,8.351,1.879,9.933,6.379,-2.313,5.124,5.161,3.518,7.605,4.98,14.767,3.43,13.204,4.299,4.69,-2.932,1.856,3.723,5.741,10.391,8.207,12.044,-7.775,6.936,1.865,3.83,2.049,7.64,7.598,5,1.908,0.296,7.498,4.546,0.192,6.273,5.987,10.927,6.181,6.9,7.347,5.695,5.535,7.042,-4.298,2.993,-4.882,1.809,8.138,3.845,11.839,4.527,0.022,4.8,5.681,5.362,12.169,14.037,1.156,2.677,2.3,2.493,1.361,6.316,2.483
-1,-1.09,3.296,2.31,2.416,4.723,9.788,3.405,4.056,2.909,19.45,-0.06,5.796,5.031,-7.824,1.71,15.482,7.345,11.223,4.064,0.47,1.766,3.432,1.136,-0.014,2.156,5.89,5.461,0.956,5.217,4.743,12.845,5.628,4.288,3.892,-3.694,0.2,1.746,9.628,5.628,-6.082,4.194,6.662,6.203,11.988,8.602,8.463,3.407,3.177,9.938,1.283,7.697,3.441,-12.45,6.871,7.334,-0.255,7.625,-13.38,2.909,5.915,-9.441,6.697,7.489,5.888,4.499,-0.817,5.397,-7.08,11.264,4.2,5.094,14.075,-0.331,7.8,2.559,13.288,6.642,-3.92,2.321,5.732,4.177,1.481,6.281,7.552,5.757
4.4,-7.157,3.887,6.727,2.837,3.469,13.009,-2.854,0.444,3.79,13.059,3.16,2.15,1.35,-1.819,1.977,4.885,9.923,4.206,3.414,-1.266,2.6,5.666,2.948,0.645,4.401,1.006,4.921,7.439,5.087,4.344,8.545,5.086,3.8,3.943,-4.917,-2.913,2.728,5.947,7.787,6.132,3.388,4.926,4.69,7.073,5.795,9.798,4.075,1.345,9.06,4.106,4.33,4.42,-1.738,0.957,1.919,1.038,4.96,1.562,-1.42,6.935,-12.312,6.184,6.441,4.335,-0.037,3.974,11.199,0.73,10.159,2.395,4.827,1.406,8.931,4.2,2.655,12.191,4.06,-0.83,0.29,2.578,3.673,1.104,-1.024,5.2,3.875
0.8,-2.467,4.346,-1.596,5.622,3.137,11.443,8.976,0.019,4.636,6.773,-4.35,-0.603,3.5,-6.106,-2.148,-4.178,3.334,3.92,4.282,-6.568,1,3.553,-1.096,1.475,-5.454,3.68,5.667,5.8,0.67,2.924,5.192,3.329,0,3.103,-3.067,1.038,2.792,5.533,7.224,13.595,1.986,4.841,4.192,9.878,6.045,5.32,3.129,5.692,9.009,5.176,4.635,4.183,-0.052,-1.308,11.777,1.932,4.459,8.099,-3.012,4.123,-4.983,3.083,3.951,-2.841,-2.399,-0.746,6.996,3.35,9.821,-0.318,3.781,4.149,-5.47,-4.5,0.755,11.167,-0.244,1.509,9.266,0.734,1.886,0.297,-0.481,6.989,3.576
-1.2,9.133,3.442,-4.182,3.485,1.833,11.453,4.226,-3.534,5.267,7.459,1.032,9.07,4.997,-3.809,-0.553,8.535,7.804,9.263,2.002,-8.421,2.395,2.266,0.041,1.394,0.944,4.291,1.125,-2.7,-5.886,1.048,6.113,5.282,3.1,3.658,6.058,1.881,-3.319,1.057,6.776,12.716,1.538,3.523,1.438,10.778,6.967,8.644,-6.306,8.73,9.545,4.215,6.368,2.439,-0.189,-0.439,0.358,3.085,5.062,9.419,9.547,3.494,2.219,-0.436,4.368,2.304,-2.514,2.66,2.76,2.352,6.688,-1.018,2.546,1.136,7.511,2.7,-1.146,8.558,-0.7,3.112,0.72,-1.103,-0.108,3.539,-0.036,5.532,-0.383
1.8,7.937,2.094,-3.826,5.443,1.531,12.038,2.958,-0.06,1.646,2.917,-0.544,0.233,1.01,-3.1,-6.424,8.001,11.167,14.225,4.045,-10.5,2.612,9.201,-0.245,1.957,11.221,2.114,4.473,6.1,-3.295,1.599,-3.09,3.879,0.7,4.838,7.758,-5.31,6.074,5.482,6.498,3.298,0.834,0.901,-0.799,6.199,6.956,1.82,1.181,-7.333,8.885,3.541,4.106,1.706,0.386,2.001,4.631,3.574,7.706,8.202,13.849,1.696,-0.541,0.418,1.089,4.564,5.873,1.32,7.161,-19.013,6.64,-2.137,0.929,6.378,6.578,0.4,-1.159,8.083,-3.981,10.093,5.036,0.401,3.522,7.932,-1.731,-9.016,0.429
-2.1,8.207,0.527,0.308,4.712,-0.962,6.237,5.836,3.009,4.269,1.916,4.925,3.461,-6.24,-7.932,0.335,-15.71,6.589,13.884,5.385,-13.469,-0.98,7.097,-0.192,0.011,7.365,1.973,2.901,2.13,-0.662,-0.629,3.947,4.85,-1.6,3.927,8.175,-5.426,6.496,4.751,6.496,-1.471,-0.853,-0.459,0.353,6.877,3.51,4.201,2.1,9.692,9.895,1.941,3.85,1.258,-0.393,0.322,-2.035,2.845,1.758,5.456,18.202,4.936,5.244,2.182,-2.043,4.645,-8.109,1.36,6.197,1.375,11.46,1.234,-1.031,4.251,4.569,-6.7,-2.066,8.252,-15.096,-0.669,7.651,2.49,2.752,2.658,6.797,1.051,4.047
-0.9,5.836,2.402,3.149,3.89,3.227,0.197,2.02,0.6,4.667,3.628,5.853,1.315,-3.83,1.877,4.9,10.137,5.03,13.037,5.815,-3.9,-5.493,4.519,0.811,5.332,2.6,4.258,3.973,5.1,3.963,2.358,3.713,3.3,2,4.034,8.532,-11.951,0.212,6.659,7.54,-1.698,2.151,1.083,2.633,9.269,5.98,3.821,-0.042,-10.24,9.212,4.941,8.216,2.961,3.338,1.855,-1.815,5.055,3.737,2.85,5.942,5.318,12.308,4.374,0.965,4.186,-50.248,-0.048,-0.799,-1.947,11.096,3.2,2.383,-1.248,1.006,3.4,3.93,7.997,14.982,3.567,-4.668,3.846,4.029,7.281,-8.625,9.235,3.981
3.8,-2.845,2.668,4.379,5.121,2.385,0.64,6.045,4.399,4.678,7.03,4.224,5.716,-7.92,2.894,7.2,1.237,8.933,10.954,5.202,0.7,3.985,4.154,7.126,3.028,5.685,2.253,4.642,2.5,4.217,2.107,4.974,4.112,2.1,4.949,5.031,9.898,6.189,7.574,8.22,2.401,2.887,2.631,4.406,9.615,3.291,1.432,1.679,16.729,9.829,-6.291,3.468,3.116,5.912,2.457,-0.073,4.155,4.963,1.752,-3.312,6.823,7.411,4.625,4.283,4.549,35.224,5.469,-0.826,-8,7.175,3.1,2.757,7.767,5.997,0,3.935,8.12,7.846,3.81,7.878,2.532,2.684,-1.448,2.898,0.158,3.887
4.1,5.527,2.35,4.224,4.523,1.321,1.027,4.324,2.6,4.361,5.83,2.209,11.015,-8,4.215,-4,2.214,6.803,9.923,2.056,-1.023,4.29,1.35,7.729,2.9,5.978,1.732,4.989,4.8,3.667,1.413,3.625,4.602,2.862,2.958,7.956,4.141,1.871,7.55,7.818,6.351,1.267,3.134,4.147,7.891,5.597,1.398,2.154,7.317,10.003,6.773,5.328,3.499,6.344,0.101,4.196,5.028,4.847,4.08,7.734,1.574,2.799,5.86,3.504,2.314,12.746,2.02,4.918,1.754,7.471,4.3,2.661,1.288,5.919,1,1.579,5.652,8.836,7.134,7.38,1.908,3.773,5.578,6.219,10.361,3.857
1.1,8.111,2.094,6.876,4.49,3.794,3.584,5.735,4.6,4.954,8.326,3.395,6.317,-1.59,4.527,5.3,5.653,7.392,9.237,3.43,-5.617,-0.625,5.476,9.649,3.261,8.885,4.328,5.492,-2.2,6.334,2.336,5.738,4.196,4.484,4.364,6.181,2.705,4.598,4.05,4.7,1.35,1.83,0.981,0.475,6.171,3.704,5.42,3.693,3.792,7.323,6.847,5.049,4.329,3.967,1.527,2.937,5.285,1.014,6.461,-3.904,4.243,6.477,5.186,4.401,4.88,13.85,3.046,11.962,-5.877,8.316,2.6,3.702,3.505,18.313,5.7,3.071,-2.754,14.377,7.523,7.578,4.367,4.447,8.548,3.814,2.681,3.913
5.1,3.85,3.581,-4.504,5.177,1.962,3.927,3.961,3.9,5.029,0.444,0.338,7.308,4.75,4.726,4.7,6.952,4.181,7.846,0.57,-1.624,3.738,7.155,4.264,2.218,6.714,3.267,5.575,1.3,5.457,3.589,3.478,4.7,3.895,4.994,-1.679,2.182,3.59,6.184,-13.127,2.08,1.811,-1.27,3.29,-5.129,1.538,6.675,3.917,3.895,-7.359,5.164,3.016,4.664,3.712,9.973,2.581,2.624,2.55,7.342,-3.769,0.068,-0.392,-0.514,4.808,5.531,8.859,5.898,8.403,1.785,-2.191,0.5,4.393,4.09,4.309,2.3,4.312,-7.634,-2.3,8.125,2.404,3.157,4.481,4.519,-0.386,2.885,4.613
3.2,-3.385,3.556,12.198,4.67,3.543,8.952,5.341,3.383,0.427,9.667,0.468,7.395,-1.01,4.511,3.6,-0.683,-0.274,7.662,-4.204,-4.27,-2.582,4.215,1.167,2.948,5.94,-4.739,6.053,8.8,4.38,3.421,-8.933,4.4,3.073,3.847,2.96,2.71,-0.736,8.846,0.791,2.003,1.626,-0.334,2.305,11.467,0.476,8.175,4.699,3.042,6.138,2.754,4.413,5.034,7.036,-0.22,0.584,2.013,3.66,3.917,1.856,-1.366,1.495,3.346,3.907,5.39,4.352,6.283,1.872,-1.979,5.718,2.4,4.491,2.71,3.104,-1.4,4.247,4.572,2.482,8.025,-3.263,3.014,4.794,-1.939,4.65,-0.818,4.956
3.8,-0.789,3.376,4.149,5.293,3.717,13.006,5.858,9.317,2.508,1.988,4.388,1.888,-0.857,3.832,-2.489,-0.88,4.972,8.49,2.925,-6.911,7.576,3.869,-0.266,3.747,4.662,1.092,6.37,-1.7,5.773,3.924,-1.883,3.7,3.92,3.609,-1.364,0.87,7.291,3.841,4.92,5.846,3.787,2.765,0.6,9.061,3.876,6.938,4.457,1.576,8.859,4.942,6.2,4.196,4.102,-1.208,5.016,3.205,4.26,2.715,-2.495,-2.314,2.694,4.383,3.816,3.272,8.371,3.887,1.514,6.653,9.038,4.2,5.246,1.639,6.346,2.1,4.766,4.455,-0.783,6.901,6.933,4.093,4.077,-1.93,3.897,-3.059,3.901
3,-4.409,1.267,2.625,5.077,1.1,5.042,5.333,7.222,1.684,0.251,1.39,6.613,2.056,4.324,4.465,11.658,3.154,8.336,1.678,-2.1,3.803,3.491,-2.154,0.823,2.46,4.016,3.535,2,2.61,1.984,2.135,4,4.132,2.333,2.28,-0.343,2.723,4.824,3.643,2.392,1.951,0.386,3.78,4.852,3.562,3.074,5.98,-4.975,0.518,-0.404,4.8,2.327,2.961,7.268,5.918,2.075,3.554,0.574,-0.121,-0.834,0.618,3.049,1.944,6.313,8.485,4.311,-2.271,-6.345,-1.071,2.7,3.933,1.748,6.5,4.2,1.449,3.444,0.823,4.169,-5.75,2.157,0.954,-3.844,5.317,1.44,2.041
5.6,-10.894,1.652,2.705,3.833,1.707,5.113,4.643,-1.478,2.486,6.07,3.053,4.353,4.447,4.477,3.617,8.491,3.203,9.134,2.504,2.948,4.582,3.417,-2.731,0.466,4.495,4.097,2.39,3.2,1.707,1.136,-0.249,4.5,3.923,3.839,1.133,1.052,3.754,3.804,4.499,8.079,0.254,0.042,0.547,7.725,0.724,3.225,-12.408,1.7,5.391,-0.04,0.12,0.217,0.754,4.918,15.329,1.446,2.508,2.229,-0.159,-0.021,5.454,3.716,0.771,0.916,13.192,0.069,1.213,26.417,3.923,3.7,2.731,5.342,6.006,2.8,2.197,6.149,3.827,7.937,6.448,1.771,1.696,-7.732,4.506,-8.894,3.994
7.2,8.837,0.941,-1.265,4.74,1.038,9.332,3.444,3.411,2.711,4.626,1.141,7.802,-1.224,5.453,-5.397,14.722,4.723,10.038,3.918,5.578,0.813,4.317,-4.726,0.39,-1.346,2.723,3.193,1,2.004,0.823,2.247,5.2,5.795,2.56,-0.632,3.481,4.547,7.86,4.78,8.639,0.139,1.535,2.932,3.147,4.56,2.619,9.785,5.706,5.788,1.446,3.945,0.156,2.521,2.171,7.347,0.91,5.777,4.205,2.164,4.321,4.165,5.087,-0.931,0.053,2.202,5.594,-5.887,9.313,4.548,2.949,2.982,6.691,6.289,6.3,2.31,7.189,6.72,14.441,5.763,3.123,2.796,0.805,6.945,-16.995,3.111
4.3,9.03,2.735,0.883,5.24,3.571,4.631,4.43,2.321,4.173,2.706,5.76,4.478,4.834,7.049,5.995,33.629,6.674,10.114,5.333,6.738,3.477,4.425,3.185,2.668,2.57,8.211,4.092,5.3,3.992,2.83,0.69,5.6,5.061,3.138,1.563,-1.318,6.232,7.923,5.031,4.337,1.424,2.186,5.104,5.197,1.692,4.232,5.257,5.42,6.783,3.921,4.683,1.985,5.312,0.364,9.251,3.969,7.547,7.522,2.721,4.057,4.958,6.569,1.789,8.749,7.448,4.643,-2.85,6.598,9.94,4.555,3.123,4.115,5.141,8.5,4.337,6.289,-0.979,7.95,9.796,2.345,3.853,5.004,7.032,-5.808,4.217
5.9,8.852,2.244,3.395,6.536,2.322,2.198,1.713,1.674,4.421,4.557,3.202,8.662,0.9,2.228,0.908,17.333,5.837,11.395,4.829,6.135,7.756,3.977,0.996,2.337,9.428,5.291,4.472,0.7,2.78,1.663,2.676,5.9,0.599,3.276,-1.951,3.072,6.051,7.923,5.693,3.19,0.818,1.804,5.907,4.309,3.466,2.483,4.756,3.269,5.332,2.308,3.479,2.051,4.282,7.332,6.439,2.625,6.519,7.191,6.345,2.133,6.285,4.943,0.782,-1.987,9.378,4.31,9.006,4.505,7.366,5.277,3.652,2.489,5.644,4.5,2.859,4.188,-4.666,6.209,8.992,2.668,3.483,7.46,7.236,-5.711,3.154
1.7,8.047,3.454,2.517,6.672,2.552,4.585,3.944,5.544,4.797,8.364,3.962,6.253,5.414,3.81,4.771,0.648,6.05,12.721,6.717,5.321,7.986,7.327,2.816,3.913,9.174,4.404,6.844,1.852,4.027,2.449,-2.807,6.4,5.652,5.351,5.13,1.769,6.567,8.061,5.501,5,1.791,1.372,6.472,5.264,4.23,6.017,5.399,4.7,5.585,4.495,3.365,3.461,4.153,5.931,6.059,2.4,5.899,8.652,5.41,4.807,7.529,5.316,1.625,-1.409,9.227,2.331,9.406,4.224,9.007,5.604,4.103,6.997,6.531,5.794,4.663,4.968,2.65,13.208,6.948,2.16,2.783,4.099,7.904,-3.461,2.741
3.4,9.008,3.727,1.447,7.059,3.677,3.275,5.986,3.345,4.564,5.793,6.07,4.111,3.452,4.328,4.608,3.271,5.168,14.231,6.738,6.259,-6.614,8.215,1.101,0.909,7.416,2.19,7.088,-0.851,5.299,2.425,6.008,4.347,3.274,6.338,7.191,4.707,6.188,7.661,6.345,8.156,1.487,1.484,6.851,5.8,4.188,8.099,5.711,9.6,6.299,2.291,3.412,3.773,5.077,3.143,6.591,2.994,4.833,11.984,7.815,5.422,8.518,6.519,2.507,-1.163,7.633,2.827,10.421,8.058,9.022,5.36,3.605,3.323,5.735,5.111,3.439,5.435,-1.175,4.754,5.044,2.563,2.011,6.542,8.352,-3.653,3.778
2.4,4.057,1.46,-2.324,6.014,0.447,-1.52,4.897,-1.866,6.148,3.252,5.094,5.8,4.862,2.848,2.054,3.053,3.789,9.651,3.283,6.226,6.306,4.738,4.783,-0.512,3.21,6.357,7.156,1.033,0.784,0.255,-3.308,9.15,-0.335,3.294,1.755,2.658,4.232,3.087,6.014,0.251,-0.962,-1.224,0.232,3.013,5.522,-0.3,6.713,7.64,4.832,1.144,6.105,2.17,3.436,7.731,6.764,0.476,1.701,9.856,-0.296,6.496,9.127,4.344,0.319,-1.844,11.161,3.703,-2.147,5.398,1.863,3.191,0.887,0.405,3.847,4.143,-0.451,1.726,4.062,3.392,0.815,-0.154,0.122,7.176,7.774,-17.669,3.568
1.6,-5.919,-3.765,-4.176,5.045,-2.021,-0.452,2.319,-5.627,3.357,-14.144,-0.126,2.962,3.813,2.579,8.587,4.218,-1.118,9.399,1.14,2.855,11.637,-0.873,3.603,-4.907,0.946,0.566,4.674,-1.386,-8.074,-2.873,0.13,4.844,-4.301,0.477,3.612,5.89,-2.432,7.862,4.629,1.007,-5.281,-5.693,3.307,0.793,-1.256,-3.239,-3.979,8.328,-1.514,-5.286,4.533,-3.667,-3.293,1.963,8.037,-1.727,2.832,1.243,6.8,-0.261,1.096,1.448,-3.122,-1.952,6.248,2.752,-1.105,3.188,0.128,-1.538,-3.763,-1.378,-2.768,3.014,-4.34,-0.691,5.538,-4.392,-4.823,-4.51,-2.6,4.243,9.22,12.02,1.87
3.6,10.125,1.837,1.538,5.572,2.864,1.256,2.114,-2.503,4.127,10.122,7.528,8.446,5.124,2.899,4.631,13.55,5.852,10.636,4.495,7.108,9.931,5.36,6.848,1.871,8.34,3.525,5.147,2.955,3.186,1.949,7.09,7.9,-5.478,2.884,4.138,-5.652,3.731,8.498,6.224,5.798,1.713,4.098,8.058,6.805,5.266,3.76,0.619,6.874,7.425,5.118,4.816,1.343,4.41,8.578,8.006,0.702,1.607,5.828,10.128,11.095,8.332,7.334,1.738,-0.413,7.335,3.391,5.955,5.346,14.52,3.04,0.163,-4.47,3.858,5.169,5.952,7.513,6.099,3.323,8.427,2.43,2.709,7.803,10.298,21.452,2.207
2.9,6.004,2.923,0.613,6.464,1.695,-0.106,2.964,-3.743,5.204,6.839,3.974,6.623,4.033,3.379,4.195,0.083,6.224,9.551,6.948,6.875,2.206,4.403,-5.37,1.337,3.133,7.868,1.765,2.705,2.548,2.193,7.092,14.047,-10.149,4.164,5.196,5.098,3.836,5.241,6.17,2.646,0.707,0.024,5.121,3.686,4.614,1.044,1.578,4.854,5.294,3.663,3.422,1.551,6.317,2.358,5.308,0.981,2.748,11.314,1.108,4.286,6.327,3.858,-1.696,-0.359,7.958,1.334,7.887,6.315,6.215,3.169,-0.814,-0.606,-3.214,5.849,3.195,0.84,6.398,-0.294,11.2,1.068,1.55,5.162,5.565,14.62,2.391
3.4,-1.026,0.68,3.087,6.521,0.739,3.858,4.811,-5.305,5.122,-0.171,1.921,6.453,4.447,4.626,5.054,8.883,6.155,7.864,3.913,7.087,9.947,4.883,7.62,0.226,2.717,5.642,2.226,1.411,-1.398,0.313,5.251,9.293,-7.087,2.975,5.276,0.502,4.129,5.456,6.03,-3.747,-2.981,1.375,4.569,2.403,6.335,1.65,3.011,1.886,5.473,3.642,4.67,-1.03,6.495,10.549,4.23,2.703,3.507,9.778,4.657,-0.708,6.14,6.897,-4.057,0.029,8.642,4.003,1.261,15.182,4.435,2.396,-2.959,1.169,-17.005,2.69,-0.588,7.243,6.544,6.61,4.788,1.448,2.281,3.538,7.598,15.745,3.902
2.8,2.405,0.026,-2.863,6.014,0.459,4.529,7.191,-0.28,6.796,11.103,3.005,5.793,4.924,4.996,-36.392,5.7,3.309,7.766,5.134,8.482,-0.712,2.495,10.76,0.933,4.875,4.947,2.185,4.734,-0.902,0.576,5.639,7.313,-2.516,3.695,3.654,4.325,2.792,6.386,5.557,-1.522,-1.841,2.005,3.798,3.165,1.793,3.172,2.3,5.2,4.694,1.354,3.525,-0.13,4.928,5.315,6.671,1.034,4.396,6.904,3.825,8.293,5.853,6.751,-0.923,-0.307,4.72,2.412,6.018,20.716,4.818,2.485,-1.403,2.462,1.955,2.933,1.188,2.687,6.112,3.844,8.486,1.82,1.842,4.638,5.057,3.197,2.579
3.8,-2.513,0.661,1.847,6.061,1.579,4.09,6.358,-3.701,5.461,5.697,0.504,4.327,4.241,5.72,0.081,6.9,1.793,7.426,4.499,9.47,6.717,3.542,9.372,1.619,7.05,3.789,2.916,5.604,-0.365,0.956,4.315,2.856,0.476,4.444,1.686,1.723,3.058,7.41,5.007,4.985,-0.005,0.296,5.02,3.202,1.711,2.623,3.339,5.7,6.007,2.85,6.011,1.423,4.786,6.642,6.31,1.97,4.675,5.066,13.544,5.301,2.382,6.348,0.792,-1.19,6.167,6.224,4.505,4.557,3.936,1.414,1.396,1.146,4.661,0.256,2.658,0.984,5.921,3.323,4.94,3.2,2.288,3.239,4.698,1.485,2.579
3.7,2.731,1.015,0.997,6.553,2.041,3.368,1.778,0.776,4.857,-4.851,-3.546,3.921,-3.9,5.667,4.337,2.768,2.152,7.041,2.956,6.916,-3.551,3.652,7.194,2.343,6.927,0.099,4.372,4.501,0.544,1.113,3.879,2.121,-0.196,4.092,0.688,2.563,3.84,7.996,4.876,-1.425,0.778,1.561,4.968,2.809,3.128,2.27,3.132,2.8,5.092,3.293,3.976,1.959,4.792,4.393,2.653,1.967,4.731,5.733,6.578,2.957,3.252,6.348,1.792,-1.049,8.857,6.367,5.637,-20.599,2.977,1.322,3.839,2.785,1.91,-3.411,4.489,3.134,5.743,-0.756,6.084,2.393,2.706,0.371,2.92,2.024,2.153
